created_at,suburb,time,status,location,area,Minimum Temperature,Maximum Temperature,Rainfall,Evaporation,Sunshine,Direction Max Wind Gust,Speed Max Wind Gust,Time Max Wind Gust
2024-01-13 22:49:26+00:00,Wanneroo,6:49:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2023-12-03 02:42:32+00:00,Wanneroo,10:42:00,ADVICE,JANDABUP and MARIGINIUP,CITY OF WANNEROO,18.3,26.2,0.0,6.8,9.8,SW,30,14:16
2023-12-03 07:33:30+00:00,Wanneroo,15:33:00,ADVICE,JANDABUP and MARIGINIUP,CITY OF WANNEROO,18.3,26.2,0.0,6.8,9.8,SW,30,14:16
2024-01-07 08:22:27+00:00,Wanneroo,16:22:00,ADVICE,CARABOODA and YANCHEP,CITY OF WANNEROO,18.3,26.2,0.0,6.8,9.8,SW,30,14:16
2024-01-07 09:04:43+00:00,Wanneroo,17:04:00,WATCH AND ACT,Yanchep National Park,CITY OF WANNEROO,18.3,26.2,0.0,6.8,9.8,SW,30,14:16
2024-01-07 11:02:31+00:00,Wanneroo,19:02:00,WATCH AND ACT,Yanchep National Park,CITY OF WANNEROO,18.3,26.2,0.0,6.8,9.8,SW,30,14:16
2024-01-07 12:48:39+00:00,Wanneroo,20:48:00,ADVICE,Yanchep National Park,CITY OF WANNEROO,18.3,26.2,0.0,6.8,9.8,SW,30,14:16
2024-01-14 00:40:11+00:00,Wanneroo,8:40:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 02:05:19+00:00,Wanneroo,10:05:00,ADVICE,Gnangara-Moore River State Forest near Pinjar,CITY OF WANNEROO and SHIRE OF CHITTERING,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 02:43:14+00:00,Wanneroo,10:43:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 04:53:07+00:00,Wanneroo,12:53:00,EMERGENCY WARNING,YANCHEP and YEAL,SHIRES of GINGIN and CITY of WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 05:32:47+00:00,Wanneroo,13:32:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES of CHITTERING and GINGIN and CITY of WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 07:29:30+00:00,Wanneroo,15:29:00,ADVICE,Gnangara-Moore River State Forest near Pinjar,CITY OF WANNEROO and SHIRE OF CHITTERING,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 07:41:57+00:00,Wanneroo,15:41:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES of CHITTERING and GINGIN and CITY of WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 09:44:36+00:00,Wanneroo,17:44:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 11:46:46+00:00,Wanneroo,19:46:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 13:45:24+00:00,Wanneroo,21:45:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 15:39:59+00:00,Wanneroo,23:39:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 17:05:09+00:00,Wanneroo,1:05:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 19:48:03+00:00,Wanneroo,3:48:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 21:43:20+00:00,Wanneroo,5:43:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-01-14 23:37:58+00:00,Wanneroo,7:37:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,23.3,36.6,0.0,11.2,12.7,SW,24,10:21
2024-02-22 02:42:13+00:00,Wanneroo,10:42:00,ADVICE,EGLINTON and YANCHEP,CITY OF WANNEROO,17.4,32.2,0.0,8.6,12.1,ESE,35,23:12
2024-02-22 07:07:09+00:00,Wanneroo,15:07:00,ADVICE,EGLINTON and YANCHEP,CITY OF WANNEROO,17.4,32.2,0.0,8.6,12.1,ESE,35,23:12
2024-02-29 02:20:52+00:00,Wanneroo,10:20:00,ADVICE,NEERABUP and NOWERGUP,CITY OF WANNEROO,15.9,33.5,0.0,7.8,12.0,SSW,39,15:11
2024-02-29 07:09:36+00:00,Wanneroo,15:09:00,ADVICE,NEERABUP and NOWERGUP,CITY OF WANNEROO,15.9,33.5,0.0,7.8,12.0,SSW,39,15:11
2024-01-09 00:40:07+00:00,Wanneroo,8:40:00,BURNT,Yanchep National Park,CITY OF WANNEROO,18.1,30.6,0.0,12.4,13.0,SW,48,15:27
2024-01-23 02:42:54+00:00,Wanneroo,10:42:00,BURNT,MUCHEA and PINJAR,SHIRE OF CHITTERING and CITY OF WANNEROO,16.6,27.7,0.0,9.4,13.0,S,39,13:52
2024-02-21 22:24:34+00:00,Wanneroo,6:24:00,ADVICE,EGLINTON and YANCHEP,CITY OF WANNEROO,19.2,28.2,0.0,9.6,9.7,SSW,33,16:52
2024-02-28 06:28:14+00:00,Wanneroo,14:28:00,WATCH AND ACT,"NEERABUP, NOWERGUP and PINJAR",CITY OF WANNEROO,17.3,30.3,0.0,8.0,7.3,S,35,15:15
2024-02-28 08:01:48+00:00,Wanneroo,16:01:00,ADVICE,NEERABUP and NOWERGUP,CITY OF WANNEROO,17.3,30.3,0.0,8.0,7.3,S,35,15:15
2023-12-18 01:19:22+00:00,Wattle Grove,9:19:00,WATCH AND ACT,KEWDALE and WATTLE GROVE,CITY OF BELMONT and CITY OF KALAMUNDA,14.9,30.2,NULL,NULL,NULL,E,70,8:10
2023-12-18 01:56:11+00:00,Wattle Grove,9:56:00,WATCH AND ACT,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",14.9,30.2,NULL,NULL,NULL,E,70,8:10
2023-12-18 02:46:53+00:00,Wattle Grove,10:46:00,WATCH AND ACT,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",14.9,30.2,NULL,NULL,NULL,E,70,8:10
2023-12-18 04:18:52+00:00,Wattle Grove,12:18:00,WATCH AND ACT,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",14.9,30.2,NULL,NULL,NULL,E,70,8:10
2023-12-18 05:34:58+00:00,Wattle Grove,13:34:00,ADVICE,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",14.9,30.2,NULL,NULL,NULL,E,70,8:10
2023-12-18 07:46:30+00:00,Wattle Grove,15:46:00,ADVICE,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",14.9,30.2,NULL,NULL,NULL,E,70,8:10
2023-12-24 09:23:49+00:00,Wattle Grove,17:23:00,ADVICE,WATTLE GROVE,CITY OF KALAMUNDA,14.8,36.0,NULL,NULL,NULL,E,78,1:32
2023-12-24 10:16:57+00:00,Wattle Grove,18:16:00,ADVICE,WATTLE GROVE,CITY OF KALAMUNDA,14.8,36.0,NULL,NULL,NULL,E,78,1:32
2023-12-24 11:07:01+00:00,Wattle Grove,19:07:00,BURNT,WATTLE GROVE,CITY OF KALAMUNDA,14.8,36.0,NULL,NULL,NULL,E,78,1:32
2023-12-19 00:13:01+00:00,Wattle Grove,8:13:00,BURNT,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",14.4,30.8,NULL,NULL,NULL,E,80,2:43
2023-12-22 04:29:35+00:00,Wellard,12:29:00,EMERGENCY WARNING,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 05:02:00+00:00,Wellard,13:01:00,EMERGENCY WARNING,"KEYSBROOK, MYARA, NAMBEELUP, NORTH DANDALUP, SERPENTINE and WHITTAKER",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 05:23:17+00:00,Wellard,13:23:00,EMERGENCY WARNING,"KEYSBROOK, MYARA, NAMBEELUP, NORTH DANDALUP, SERPENTINE and WHITTAKER",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 05:42:45+00:00,Wellard,13:42:00,EMERGENCY WARNING,"KEYSBROOK, MYARA, NAMBEELUP, NORTH DANDALUP, SERPENTINE and WHITTAKER",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 05:48:58+00:00,Wellard,13:48:00,EMERGENCY WARNING,"KEYSBROOK, MYARA, NAMBEELUP, NORTH DANDALUP, SERPENTINE and WHITTAKER",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 06:16:14+00:00,Wellard,14:16:00,EMERGENCY WARNING,"KEYSBROOK, MYARA, NAMBEELUP, NORTH DANDALUP, SERPENTINE and WHITTAKER",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 06:55:20+00:00,Wellard,14:55:00,EMERGENCY WARNING,"KEYSBROOK, MYARA, NAMBEELUP, NORTH DANDALUP, SERPENTINE and WHITTAKER",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 08:13:43+00:00,Wellard,16:13:00,EMERGENCY WARNING,"KEYSBROOK, NAMBEELUP, NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 08:23:56+00:00,Wellard,16:23:00,EMERGENCY WARNING,"KEYSBROOK, NAMBEELUP, NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 09:10:14+00:00,Wellard,17:10:00,EMERGENCY WARNING,"KEYSBROOK, NAMBEELUP, NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 09:27:37+00:00,Wellard,17:27:00,EMERGENCY WARNING,"KEYSBROOK, NAMBEELUP, NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 10:36:06+00:00,Wellard,18:36:00,EMERGENCY WARNING,"KEYSBROOK, NAMBEELUP, NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 11:47:46+00:00,Wellard,19:47:00,EMERGENCY WARNING,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 12:49:48+00:00,Wellard,20:49:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 12:57:53+00:00,Wellard,20:57:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 14:06:42+00:00,Wellard,22:06:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 16:01:44+00:00,Wellard,0:01:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 18:01:32+00:00,Wellard,2:01:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 19:51:21+00:00,Wellard,3:51:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 21:40:08+00:00,Wellard,5:40:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2023-12-22 23:36:37+00:00,Wellard,7:36:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.0,28.0,0.0,NULL,NULL,E,28.0,0:15
2024-02-09 03:01:59+00:00,Wellard,11:01:00,ADVICE,CASUARINA and OLDBURY,CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE,20.6,41.3,0.0,NULL,NULL,S,31.0,16:25
2024-02-09 07:57:11+00:00,Wellard,15:57:00,ADVICE,CASUARINA and OLDBURY,CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE,20.6,41.3,0.0,NULL,NULL,S,31.0,16:25
2024-02-09 08:02:56+00:00,Wellard,16:02:00,BURNT,CASUARINA and OLDBURY,CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE,20.6,41.3,0.0,NULL,NULL,S,31.0,16:25
2024-01-12 14:23:09+00:00,Wellard,22:23:00,ADVICE,SERPENTINE,SHIRE OF SERPENTINE-JARRAHDALE,19.1,36.1,0.0,NULL,NULL,ENE,52.0,21:36
2023-12-25 02:33:09+00:00,Wellard,10:33:00,ADVICE,KEYSBROOK and NORTH DANDALUP,SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,17.8,27.7,0.0,NULL,NULL,SSW,44.0,16:48
2023-12-25 07:28:39+00:00,Wellard,15:28:00,ADVICE,KEYSBROOK and NORTH DANDALUP,SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,17.8,27.7,0.0,NULL,NULL,SSW,44.0,16:48
2024-01-01 06:10:11+00:00,Wellard,14:10:00,WATCH AND ACT,DARLING DOWNS,SHIRE OF SERPENTINE-JARRAHDALE,17.9,24.0,0.0,NULL,NULL,SSW,67.0,19:08
2024-01-01 06:29:43+00:00,Wellard,14:29:00,WATCH AND ACT,DARLING DOWNS,SHIRE OF SERPENTINE-JARRAHDALE,17.9,24.0,0.0,NULL,NULL,SSW,67.0,19:08
2024-01-01 06:34:06+00:00,Wellard,14:34:00,ADVICE,DARLING DOWNS,SHIRE OF SERPENTINE-JARRAHDALE,17.9,24.0,0.0,NULL,NULL,SSW,67.0,19:08
2024-01-01 07:38:47+00:00,Wellard,15:38:00,ADVICE,DARLING DOWNS,SHIRE OF SERPENTINE-JARRAHDALE,17.9,24.0,0.0,NULL,NULL,SSW,67.0,19:08
2024-01-01 11:53:38+00:00,Wellard,19:53:00,BURNT,DARLING DOWNS,SHIRE OF SERPENTINE-JARRAHDALE,17.9,24.0,0.0,NULL,NULL,SSW,67.0,19:08
2024-01-15 04:42:25+00:00,Wellard,12:42:00,ADVICE,OAKFORD,SHIRE OF SERPENTINE-JARRAHDALE,22.0,33.1,0.0,NULL,NULL,N,31.0,7:56
2024-01-15 07:19:04+00:00,Wellard,15:19:00,ADVICE,OAKFORD,SHIRE OF SERPENTINE-JARRAHDALE,22.0,33.1,0.0,NULL,NULL,N,31.0,7:56
2024-01-15 12:15:02+00:00,Wellard,20:15:00,BURNT,OAKFORD,SHIRE OF SERPENTINE-JARRAHDALE,22.0,33.1,0.0,NULL,NULL,N,31.0,7:56
2023-12-23 00:46:03+00:00,Wellard,8:46:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,19.8,27.6,0.0,NULL,NULL,ESE,54.0,22:35
2023-12-23 01:52:39+00:00,Wellard,9:52:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,19.8,27.6,0.0,NULL,NULL,ESE,54.0,22:35
2023-12-23 03:50:08+00:00,Wellard,11:50:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,19.8,27.6,0.0,NULL,NULL,ESE,54.0,22:35
2023-12-23 05:55:38+00:00,Wellard,13:55:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,19.8,27.6,0.0,NULL,NULL,ESE,54.0,22:35
2023-12-23 07:47:11+00:00,Wellard,15:47:00,WATCH AND ACT,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,19.8,27.6,0.0,NULL,NULL,ESE,54.0,22:35
2023-12-23 10:09:41+00:00,Wellard,18:09:00,ADVICE,"KEYSBROOK, NAMBEELUP and NORTH DANDALUP",SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,19.8,27.6,0.0,NULL,NULL,ESE,54.0,22:35
2024-01-13 00:19:36+00:00,Wellard,8:19:00,BURNT,SERPENTINE,SHIRE OF SERPENTINE-JARRAHDALE,23.6,36.7,0.0,NULL,NULL,E,41.0,0:23
2023-12-10 03:12:07+00:00,Wellard,11:12:00,ADVICE,OLDBURY and WELLARD,SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA,15.0,31.4,0.0,NULL,NULL,ESE,50.0,0:10
2023-12-10 03:12:07+00:00,Wellard,11:12:00,ADVICE,OLDBURY and WELLARD,SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA,15.0,31.4,0.0,NULL,NULL,ESE,50.0,0:10
2023-12-10 08:47:37+00:00,Wellard,16:47:00,BURNT,OLDBURY and WELLARD,SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA,15.0,31.4,0.0,NULL,NULL,ESE,50.0,0:10
2023-12-10 08:47:37+00:00,Wellard,16:47:00,BURNT,OLDBURY and WELLARD,SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA,15.0,31.4,0.0,NULL,NULL,ESE,50.0,0:10
2023-12-24 02:53:28+00:00,Wellard,10:53:00,ADVICE,KEYSBROOK and NORTH DANDALUP,SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,17.1,31.8,0.0,NULL,NULL,ESE,50.0,1:11
2023-12-24 03:45:54+00:00,Wellard,11:45:00,ADVICE,KEYSBROOK and NORTH DANDALUP,SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,17.1,31.8,0.0,NULL,NULL,ESE,50.0,1:11
2023-12-24 08:16:48+00:00,Wellard,16:16:00,ADVICE,KEYSBROOK and NORTH DANDALUP,SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,17.1,31.8,0.0,NULL,NULL,ESE,50.0,1:11
2023-12-24 12:50:26+00:00,Wellard,20:50:00,ADVICE,KEYSBROOK and NORTH DANDALUP,SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,17.1,31.8,0.0,NULL,NULL,ESE,50.0,1:11
2024-01-07 08:13:49+00:00,Wellard,16:13:00,WATCH AND ACT,OLDBURY,SHIRE OF SERPENTINE-JARRAHDALE,19.2,30.9,0.0,NULL,NULL,SSW,43.0,17:25
2024-01-07 08:27:39+00:00,Wellard,16:27:00,WATCH AND ACT,OLDBURY,SHIRE OF SERPENTINE-JARRAHDALE,19.2,30.9,0.0,NULL,NULL,SSW,43.0,17:25
2024-01-07 10:07:14+00:00,Wellard,18:07:00,ADVICE,OLDBURY,SHIRE OF SERPENTINE-JARRAHDALE,19.2,30.9,0.0,NULL,NULL,SSW,43.0,17:25
2024-01-07 22:27:43+00:00,Wellard,6:27:00,BURNT,OLDBURY,SHIRE OF SERPENTINE-JARRAHDALE,19.2,30.9,0.0,NULL,NULL,SSW,43.0,17:25
2024-02-08 04:31:02+00:00,Wellard,12:31:00,ADVICE,CASUARINA and OLDBURY,CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE,18.1,36.5,0.0,NULL,NULL,S,39.0,19:00
2024-02-08 05:01:35+00:00,Wellard,13:01:00,ADVICE,CASUARINA and OLDBURY,CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE,18.1,36.5,0.0,NULL,NULL,S,39.0,19:00
2024-02-08 06:49:11+00:00,Wellard,14:49:00,ADVICE,CASUARINA and OLDBURY,CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE,18.1,36.5,0.0,NULL,NULL,S,39.0,19:00
2023-12-26 03:27:47+00:00,Wellard,11:27:00,ADVICE,KEYSBROOK and NORTH DANDALUP,SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.2,24.0,0.0,NULL,NULL,SSW,54.0,23:13
2023-12-26 08:31:08+00:00,Wellard,16:31:00,ADVICE,KEYSBROOK and NORTH DANDALUP,SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,20.2,24.0,0.0,NULL,NULL,SSW,54.0,23:13
2023-12-27 02:29:01+00:00,Wellard,10:29:00,BURNT,KEYSBROOK and NORTH DANDALUP,SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,17.9,24.2,0.0,NULL,NULL,SE,57.0,23:13
2023-12-27 03:31:54+00:00,Wellard,11:31:00,BURNT,KEYSBROOK and NORTH DANDALUP,SHIRES OF SERPENTINE-JARRAHDALE and MURRAY,17.9,24.2,0.0,NULL,NULL,SE,57.0,23:13
2023-12-18 01:56:11+00:00,Welshpool,9:56:00,WATCH AND ACT,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",16.6,31.6,0.0,13.0,13.2,E,56,7:21
2023-12-18 02:46:53+00:00,Welshpool,10:46:00,WATCH AND ACT,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",16.6,31.6,0.0,13.0,13.2,E,56,7:21
2023-12-18 04:18:52+00:00,Welshpool,12:18:00,WATCH AND ACT,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",16.6,31.6,0.0,13.0,13.2,E,56,7:21
2023-12-18 05:34:58+00:00,Welshpool,13:34:00,ADVICE,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",16.6,31.6,0.0,13.0,13.2,E,56,7:21
2023-12-18 07:46:30+00:00,Welshpool,15:46:00,ADVICE,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",16.6,31.6,0.0,13.0,13.2,E,56,7:21
2023-12-19 00:13:01+00:00,Welshpool,8:13:00,BURNT,"KEWDALE, WATTLE GROVE and WELSHPOOL","CITIES OF BELMONT, CANNING and KALAMUNDA",16.3,32.8,0.0,12.0,12.3,E,63,4:01
2023-12-22 06:18:43+00:00,Wooroloo,14:18:00,WATCH AND ACT,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 06:43:46+00:00,Wooroloo,14:43:00,EMERGENCY WARNING,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 07:36:59+00:00,Wooroloo,15:36:00,EMERGENCY WARNING,"BAILUP, GIDGEGANNUP, WUNDOWIE, WOOROLOO and MORANGUP","CITY OF SWAN and the SHIRES OF MUNDARING, NORTHAM and TOODYAY",18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 07:57:33+00:00,Wooroloo,15:57:00,EMERGENCY WARNING,"BAILUP, GIDGEGANNUP, WUNDOWIE, WOOROLOO and MORANGUP","CITY OF SWAN and the SHIRES OF MUNDARING, NORTHAM and TOODYAY",18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 08:50:07+00:00,Wooroloo,16:50:00,EMERGENCY WARNING,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 09:55:31+00:00,Wooroloo,17:55:00,EMERGENCY WARNING,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 10:47:58+00:00,Wooroloo,18:47:00,EMERGENCY WARNING,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 11:02:51+00:00,Wooroloo,19:02:00,EMERGENCY WARNING,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 12:00:28+00:00,Wooroloo,20:00:00,EMERGENCY WARNING,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 12:18:08+00:00,Wooroloo,20:18:00,WATCH AND ACT,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
2023-12-22 14:00:42+00:00,Wooroloo,22:00:00,WATCH AND ACT,"BAILUP, GIDGEGANNUP and WOOROLOO",CITY OF SWAN and the SHIRE OF MUNDARING,18.5,32.8,0.0,12.6,12.6,W,30,11:31
